4469004,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Green Mountain",531,America/New_York
4469146,en,NA,"North America",US,"United States",NC,"North Carolina",,,Greensboro,518,America/New_York
4469160,en,NA,"North America",US,"United States",NC,"North Carolina",,,Greenville,545,America/New_York
4469281,en,NA,"North America",US,"United States",NC,"North Carolina",,,Grifton,545,America/New_York
4469297,en,NA,"North America",US,"United States",NC,"North Carolina",,,Grimesland,545,America/New_York
4469357,en,NA,"North America",US,"United States",NC,"North Carolina",,,Grover,517,America/New_York
4469617,en,NA,"North America",US,"United States",NC,"North Carolina",,,Halifax,560,America/New_York
4469730,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hamlet,517,America/New_York
4469765,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hampstead,550,America/New_York
4469785,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hamptonville,518,America/New_York
4469979,en,NA,"North America",US,"United States",NC,"North Carolina",,,Harmony,518,America/New_York
4470032,en,NA,"North America",US,"United States",NC,"North Carolina",,,Harrells,560,America/New_York
4470109,en,NA,"North America",US,"United States",NC,"North Carolina",,,Harrisburg,517,America/New_York
4470244,en,NA,"North America",US,"United States",NC,"North Carolina",,,Havelock,545,America/New_York
4470274,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Haw River",518,America/New_York
4470359,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hayesville,524,America/New_York
4470384,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hays,518,America/New_York
4470566,en,NA,"North America",US,"United States",NC,"North Carolina",,,Henderson,560,America/New_York
4470592,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hendersonville,567,America/New_York
4470615,en,NA,"North America",US,"United States",NC,"North Carolina",,,Henrico,560,America/New_York
4470617,en,NA,"North America",US,"United States",NC,"North Carolina",,,Henrietta,567,America/New_York
4470727,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hertford,544,America/New_York
4470778,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hickory,517,America/New_York
4470940,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hiddenite,517,America/New_York
4471025,en,NA,"North America",US,"United States",NC,"North Carolina",,,"High Point",518,America/New_York
4471123,en,NA,"North America",US,"United States",NC,"North Carolina",,,Highlands,567,America/New_York
4471149,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hildebran,517,America/New_York
4471241,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hillsborough,560,America/New_York
4471332,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hobbsville,544,America/New_York
4471629,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Holly Ridge",545,America/New_York
4471641,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Holly Springs",560,America/New_York
4471851,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Hope Mills",560,America/New_York
4472025,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Horse Shoe",567,America/New_York
4472119,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Hot Springs",567,America/New_York
4472223,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hubert,545,America/New_York
4472247,en,NA,"North America",US,"United States",NC,"North Carolina",,,Hudson,517,America/New_York
4472370,en,NA,"North America",US,"United States",NC,"North Carolina",,,Huntersville,517,America/New_York
4472415,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Hurdle Mills",560,America/New_York
4472687,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Indian Trail",517,America/New_York
4472787,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Iron Station",517,America/New_York
4472873,en,NA,"North America",US,"United States",NC,"North Carolina",,,Ivanhoe,550,America/New_York
4473083,en,NA,"North America",US,"United States",NC,"North Carolina",,,Jacksonville,545,America/New_York
4473158,en,NA,"North America",US,"United States",NC,"North Carolina",,,Jamestown,518,America/New_York
4473202,en,NA,"North America",US,"United States",NC,"North Carolina",,,Jarvisburg,544,America/New_York
4473226,en,NA,"North America",US,"United States",NC,"North Carolina",,,Jefferson,517,America/New_York
4473796,en,NA,"North America",US,"United States",NC,"North Carolina",,,Jonesville,518,America/New_York
4474040,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kannapolis,517,America/New_York
4474103,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kelford,545,America/New_York
4474123,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kelly,550,America/New_York
4474147,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kenansville,545,America/New_York
4474159,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kenly,560,America/New_York
4474221,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kernersville,518,America/New_York
4474274,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Kill Devil Hills",544,America/New_York
4474316,en,NA,"North America",US,"United States",NC,"North Carolina",,,King,518,America/New_York
4474388,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Kings Mountain",517,America/New_York
4474436,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kinston,545,America/New_York
4474451,en,NA,"North America",US,"United States",NC,"North Carolina",,,Kipling,560,America/New_York
4474505,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Kitty Hawk",544,America/New_York
4474527,en,NA,"North America",US,"United States",NC,"North Carolina",,,Knightdale,560,America/New_York
4474609,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Kure Beach",550,America/New_York
4474627,en,NA,"North America",US,"United States",NC,"North Carolina",,,"La Grange",545,America/New_York
4474773,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Lake Junaluska",567,America/New_York
4474803,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Lake Lure",567,America/New_York
4474896,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Lake Toxaway",567,America/New_York
4474919,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Lake Waccamaw",550,America/New_York
4474973,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lakeview,560,America/New_York
4475057,en,NA,"North America",US,"United States",NC,"North Carolina",,,Landis,517,America/New_York
4475122,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lansing,517,America/New_York
4475171,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lattimore,517,America/New_York
4475276,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Laurel Hill",517,America/New_York
4475328,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Laurel Springs",518,America/New_York
4475347,en,NA,"North America",US,"United States",NC,"North Carolina",,,Laurinburg,570,America/New_York
4475357,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lawndale,517,America/New_York
4475616,en,NA,"North America",US,"United States",NC,"North Carolina",,,Leicester,567,America/New_York
4475622,en,NA,"North America",US,"United States",NC,"North Carolina",,,Leland,550,America/New_York
4475640,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lenoir,517,America/New_York
4475766,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Lewiston Woodville",545,America/New_York
4475767,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lewisville,518,America/New_York
4475773,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lexington,518,America/New_York
4475785,en,NA,"North America",US,"United States",NC,"North Carolina",,,Liberty,518,America/New_York
4475936,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lilesville,517,America/New_York
4475942,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lillington,560,America/New_York
4475995,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lincolnton,517,America/New_York
4476003,en,NA,"North America",US,"United States",NC,"North Carolina",,,Linden,560,America/New_York
4476045,en,NA,"North America",US,"United States",NC,"North Carolina",,,Linville,531,America/New_York
4476067,en,NA,"North America",US,"United States",NC,"North Carolina",,,Linwood,518,America/New_York
4476724,en,NA,"North America",US,"United States",NC,"North Carolina",,,Littleton,560,America/New_York
4476786,en,NA,"North America",US,"United States",NC,"North Carolina",,,Locust,517,America/New_York
4477296,en,NA,"North America",US,"United States",NC,"North Carolina",,,Louisburg,560,America/New_York
4477400,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lowell,517,America/New_York
4477482,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lowgap,518,America/New_York
4477495,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lucama,560,America/New_York
4477525,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lumberton,570,America/New_York
4477582,en,NA,"North America",US,"United States",NC,"North Carolina",,,Lynn,567,America/New_York
4477630,en,NA,"North America",US,"United States",NC,"North Carolina",,,Macclesfield,545,America/New_York
4477732,en,NA,"North America",US,"United States",NC,"North Carolina",,,Madison,518,America/New_York
4477757,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Maggie Valley",567,America/New_York
4477762,en,NA,"North America",US,"United States",NC,"North Carolina",,,Magnolia,550,America/New_York
4477779,en,NA,"North America",US,"United States",NC,"North Carolina",,,Maiden,517,America/New_York
4477893,en,NA,"North America",US,"United States",NC,"North Carolina",,,Manteo,544,America/New_York
4477935,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Maple Hill",550,America/New_York
4477976,en,NA,"North America",US,"United States",NC,"North Carolina",,,Marble,575,America/New_York
4478003,en,NA,"North America",US,"United States",NC,"North Carolina",,,Marion,567,America/New_York
4478056,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mars Hill",567,America/New_York
4478090,en,NA,"North America",US,"United States",NC,"North Carolina",,,Marshall,567,America/New_York
4478116,en,NA,"North America",US,"United States",NC,"North Carolina",,,Marshville,517,America/New_York
4478334,en,NA,"North America",US,"United States",NC,"North Carolina",,,Matthews,517,America/New_York
4478365,en,NA,"North America",US,"United States",NC,"North Carolina",,,Maury,545,America/New_York
4478372,en,NA,"North America",US,"United States",NC,"North Carolina",,,Maxton,570,America/New_York
4478408,en,NA,"North America",US,"United States",NC,"North Carolina",,,Mayodan,518,America/New_York
4478715,en,NA,"North America",US,"United States",NC,"North Carolina",,,McLeansville,518,America/New_York
4478877,en,NA,"North America",US,"United States",NC,"North Carolina",,,Mebane,518,America/New_York
4479008,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Merry Hill",545,America/New_York
4479068,en,NA,"North America",US,"United States",NC,"North Carolina",,,Micro,560,America/New_York
4479191,en,NA,"North America",US,"United States",NC,"North Carolina",,,Middlesex,560,America/New_York
4479207,en,NA,"North America",US,"United States",NC,"North Carolina",,,Midland,517,America/New_York
4479252,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Midway Park",545,America/New_York
4479517,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mill Spring",567,America/New_York
4479602,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Millers Creek",518,America/New_York
4479639,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mills River",567,America/New_York
4479891,en,NA,"North America",US,"United States",NC,"North Carolina",,,Mocksville,518,America/New_York
4479926,en,NA,"North America",US,"United States",NC,"North Carolina",,,Moncure,560,America/New_York
4479946,en,NA,"North America",US,"United States",NC,"North Carolina",,,Monroe,517,America/New_York
4479981,en,NA,"North America",US,"United States",NC,"North Carolina",,,Montezuma,531,America/New_York
4480007,en,NA,"North America",US,"United States",NC,"North Carolina",,,Montreat,567,America/New_York
4480124,en,NA,"North America",US,"United States",NC,"North Carolina",,,Mooresboro,567,America/New_York
4480125,en,NA,"North America",US,"United States",NC,"North Carolina",,,Mooresville,517,America/New_York
4480150,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Moravian Falls",517,America/New_York
4480153,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Morehead City",545,America/New_York
4480219,en,NA,"North America",US,"United States",NC,"North Carolina",,,Morganton,517,America/New_York
4480285,en,NA,"North America",US,"United States",NC,"North Carolina",,,Morrisville,560,America/New_York
4480316,en,NA,"North America",US,"United States",NC,"North Carolina",,,Morven,517,America/New_York
4480378,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Airy",518,America/New_York
4480497,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Gilead",518,America/New_York
4480560,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Holly",517,America/New_York
4480621,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Mourne",517,America/New_York
4480638,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Olive",560,America/New_York
4480727,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mt Pleasant",517,America/New_York
4480853,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Mount Ulla",517,America/New_York
4481150,en,NA,"North America",US,"United States",NC,"North Carolina",,,Moyock,544,America/New_York
4481298,en,NA,"North America",US,"United States",NC,"North Carolina",,,Murfreesboro,544,America/New_York
4481308,en,NA,"North America",US,"United States",NC,"North Carolina",,,Murphy,575,America/New_York
4481427,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Nags Head",544,America/New_York
4481519,en,NA,"North America",US,"United States",NC,"North Carolina",,,Nashville,560,America/New_York
4481581,en,NA,"North America",US,"United States",NC,"North Carolina",,,Nebo,567,America/New_York
4481682,en,NA,"North America",US,"United States",NC,"North Carolina",,,"New Bern",545,America/New_York
4481771,en,NA,"North America",US,"United States",NC,"North Carolina",,,"New Hill",560,America/New_York
4481941,en,NA,"North America",US,"United States",NC,"North Carolina",,,"New London",517,America/New_York
4482066,en,NA,"North America",US,"United States",NC,"North Carolina",,,Newland,517,America/New_York
4482084,en,NA,"North America",US,"United States",NC,"North Carolina",,,Newport,545,America/New_York
4482101,en,NA,"North America",US,"United States",NC,"North Carolina",,,Newton,517,America/New_York
4482109,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Newton Grove",560,America/New_York
4482264,en,NA,"North America",US,"United States",NC,"North Carolina",,,Norlina,560,America/New_York
4482348,en,NA,"North America",US,"United States",NC,"North Carolina",,,,,America/New_York
4482577,en,NA,"North America",US,"United States",NC,"North Carolina",,,"North Wilkesboro",518,America/New_York
4482693,en,NA,"North America",US,"United States",NC,"North Carolina",,,Norwood,517,America/New_York
4482755,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Oak City",545,America/New_York
4482916,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Oak Island",550,America/New_York
4482941,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Oak Ridge",518,America/New_York
4482973,en,NA,"North America",US,"United States",NC,"North Carolina",,,Oakboro,517,America/New_York
4483124,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Ocean Isle Beach",550,America/New_York
4483271,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Old Fort",567,America/New_York
4483561,en,NA,"North America",US,"United States",NC,"North Carolina",,,Oriental,545,America/New_York
4483745,en,NA,"North America",US,"United States",NC,"North Carolina",,,Oxford,560,America/New_York
4483916,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pantego,545,America/New_York
4484107,en,NA,"North America",US,"United States",NC,"North Carolina",,,Parkton,560,America/New_York
4484362,en,NA,"North America",US,"United States",NC,"North Carolina",,,Peachland,517,America/New_York
4484478,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pelham,518,America/New_York
4484490,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pembroke,570,America/New_York
4484559,en,NA,"North America",US,"United States",NC,"North Carolina",,,Penrose,567,America/New_York
4484757,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pfafftown,518,America/New_York
4484957,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pikeville,545,America/New_York
4485005,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Pilot Mountain",518,America/New_York
4485259,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pinebluff,560,America/New_York
4485272,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pinehurst,560,America/New_York
4485293,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pineola,531,America/New_York
4485294,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pinetops,560,America/New_York
4485295,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pinetown,545,America/New_York
4485305,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pineville,517,America/New_York
4485341,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Piney Creek",518,America/New_York
4485534,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pinnacle,518,America/New_York
4485538,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Pink Hill",545,America/New_York
4485621,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Pisgah Forest",567,America/New_York
4485655,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pittsboro,560,America/New_York
4485716,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Pleasant Garden",518,America/New_York
4485973,en,NA,"North America",US,"United States",NC,"North Carolina",,,Plymouth,545,America/New_York
4486004,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Point Harbor",544,America/New_York
4486078,en,NA,"North America",US,"United States",NC,"North Carolina",,,Polkton,517,America/New_York
4486086,en,NA,"North America",US,"United States",NC,"North Carolina",,,Pollocksville,545,America/New_York
4486170,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Poplar Branch",544,America/New_York
4486433,en,NA,"North America",US,"United States",NC,"North Carolina",,,Powellsville,545,America/New_York
4486537,en,NA,"North America",US,"United States",NC,"North Carolina",,,Princeton,560,America/New_York
4486619,en,NA,"North America",US,"United States",NC,"North Carolina",,,Providence,518,America/New_York
4486780,en,NA,"North America",US,"United States",NC,"North Carolina",,,Purlear,518,America/New_York
4486983,en,NA,"North America",US,"United States",NC,"North Carolina",,,Raeford,560,America/New_York
4487042,en,NA,"North America",US,"United States",NC,"North Carolina",,,Raleigh,560,America/New_York
4487078,en,NA,"North America",US,"United States",NC,"North Carolina",,,Ramseur,518,America/New_York
4487116,en,NA,"North America",US,"United States",NC,"North Carolina",,,Randleman,518,America/New_York
4487421,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Red Springs",570,America/New_York
4487682,en,NA,"North America",US,"United States",NC,"North Carolina",,,Reidsville,518,America/New_York
4487705,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rex,570,America/New_York
4487761,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rhodhiss,517,America/New_York
4487877,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Rich Square",545,America/New_York
4487912,en,NA,"North America",US,"United States",NC,"North Carolina",,,Richfield,517,America/New_York
4487941,en,NA,"North America",US,"United States",NC,"North Carolina",,,Richlands,545,America/New_York
4487996,en,NA,"North America",US,"United States",NC,"North Carolina",,,Ridgecrest,567,America/New_York
4488031,en,NA,"North America",US,"United States",NC,"North Carolina",,,Riegelwood,550,America/New_York
4488232,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Roanoke Rapids",560,America/New_York
4488278,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Roaring River",518,America/New_York
4488289,en,NA,"North America",US,"United States",NC,"North Carolina",,,Robbins,560,America/New_York
4488298,en,NA,"North America",US,"United States",NC,"North Carolina",,,Robbinsville,567,America/New_York
4488314,en,NA,"North America",US,"United States",NC,"North Carolina",,,Robersonville,545,America/New_York
4488587,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rockingham,517,America/New_York
4488600,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rockwell,517,America/New_York
4488758,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Rocky Point",550,America/New_York
4488762,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Rocky Mount",560,America/New_York
4488807,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rodanthe,544,America/New_York
4488859,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rolesville,560,America/New_York
4488899,en,NA,"North America",US,"United States",NC,"North Carolina",,,Ronda,518,America/New_York
4488913,en,NA,"North America",US,"United States",NC,"North Carolina",,,Roper,545,America/New_York
4488954,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Rose Hill",545,America/New_York
4488978,en,NA,"North America",US,"United States",NC,"North Carolina",,,Roseboro,560,America/New_York
4489022,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rosman,567,America/New_York
4489048,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rougemont,560,America/New_York
4489185,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rowland,570,America/New_York
4489200,en,NA,"North America",US,"United States",NC,"North Carolina",,,Roxboro,560,America/New_York
4489262,en,NA,"North America",US,"United States",NC,"North Carolina",,,Ruffin,518,America/New_York
4489303,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Rural Hall",518,America/New_York
4489365,en,NA,"North America",US,"United States",NC,"North Carolina",,,Rutherfordton,567,America/New_York
4489790,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Saint Pauls",560,America/New_York
4489980,en,NA,"North America",US,"United States",NC,"North Carolina",,,Salemburg,560,America/New_York
4489985,en,NA,"North America",US,"United States",NC,"North Carolina",,,Salisbury,517,America/New_York
4490031,en,NA,"North America",US,"United States",NC,"North Carolina",,,Saluda,567,America/New_York
4490285,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Sandy Ridge",518,America/New_York
4490329,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sanford,560,America/New_York
4490355,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sapphire,567,America/New_York
4490606,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Scotland Neck",560,America/New_York
4490691,en,NA,"North America",US,"United States",NC,"North Carolina",,,Seagrove,518,America/New_York
4490695,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sealevel,545,America/New_York
4490778,en,NA,"North America",US,"United States",NC,"North Carolina",,,Selma,560,America/New_York
4490855,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Seven Springs",545,America/New_York
4490976,en,NA,"North America",US,"United States",NC,"North Carolina",,,Shallotte,550,America/New_York
4491010,en,NA,"North America",US,"United States",NC,"North Carolina",,,Shannon,560,America/New_York
4491086,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sharpsburg,545,America/New_York
4491111,en,NA,"North America",US,"United States",NC,"North Carolina",,,Shawboro,544,America/New_York
4491180,en,NA,"North America",US,"United States",NC,"North Carolina",,,Shelby,517,America/New_York
4491300,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Sherrills Ford",517,America/New_York
4491651,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Siler City",560,America/New_York
4491671,en,NA,"North America",US,"United States",NC,"North Carolina",,,Siloam,518,America/New_York
4491798,en,NA,"North America",US,"United States",NC,"North Carolina",,,Simpson,545,America/New_York
4491812,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sims,560,America/New_York
4491913,en,NA,"North America",US,"United States",NC,"North Carolina",,,Skyland,567,America/New_York
4492168,en,NA,"North America",US,"United States",NC,"North Carolina",,,Smithfield,560,America/New_York
4492300,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Sneads Ferry",545,America/New_York
4492318,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Snow Camp",518,America/New_York
4492329,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Snow Hill",545,America/New_York
4492460,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sophia,518,America/New_York
4492602,en,NA,"North America",US,"United States",NC,"North Carolina",,,"South Mills",544,America/New_York
4492722,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Southern Pines",560,America/New_York
4492756,en,NA,"North America",US,"United States",NC,"North Carolina",,,Southport,550,America/New_York
4492829,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sparta,518,America/New_York
4492871,en,NA,"North America",US,"United States",NC,"North Carolina",,,Spencer,518,America/New_York
4492909,en,NA,"North America",US,"United States",NC,"North Carolina",,,Spindale,567,America/New_York
4493028,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Spring Hope",560,America/New_York
4493035,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Spring Lake",560,America/New_York
4493110,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Spruce Pine",567,America/New_York
4493180,en,NA,"North America",US,"United States",NC,"North Carolina",,,Staley,518,America/New_York
4493215,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stanfield,517,America/New_York
4493226,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stanley,517,America/New_York
4493250,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stantonsburg,545,America/New_York
4493256,en,NA,"North America",US,"United States",NC,"North Carolina",,,Star,518,America/New_York
4493308,en,NA,"North America",US,"United States",NC,"North Carolina",,,"State Road",518,America/New_York
4493316,en,NA,"North America",US,"United States",NC,"North Carolina",,,Statesville,517,America/New_York
4493343,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stedman,560,America/New_York
4493392,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stem,560,America/New_York
4493547,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stokesdale,518,America/New_York
4493592,en,NA,"North America",US,"United States",NC,"North Carolina",,,Stoneville,518,America/New_York
4493685,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Stony Point",517,America/New_York
4493900,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Sugar Grove",531,America/New_York
4493990,en,NA,"North America",US,"United States",NC,"North Carolina",,,Summerfield,518,America/New_York
4494082,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Sunset Beach",550,America/New_York
4494217,en,NA,"North America",US,"United States",NC,"North Carolina",,,Swannanoa,567,America/New_York
4494238,en,NA,"North America",US,"United States",NC,"North Carolina",,,Swansboro,545,America/New_York
4494335,en,NA,"North America",US,"United States",NC,"North Carolina",,,Sylva,567,America/New_York
4494408,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Tabor City",550,America/New_York
4494479,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Tar Heel",560,America/New_York
4494509,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Tarawa Terrace I",545,America/New_York
4494513,en,NA,"North America",US,"United States",NC,"North Carolina",,,Tarboro,560,America/New_York
4494650,en,NA,"North America",US,"United States",NC,"North Carolina",,,Taylorsville,517,America/New_York
4494662,en,NA,"North America",US,"United States",NC,"North Carolina",,,Teachey,550,America/New_York
4494751,en,NA,"North America",US,"United States",NC,"North Carolina",,,Terrell,517,America/New_York
4494942,en,NA,"North America",US,"United States",NC,"North Carolina",,,Thomasville,518,America/New_York
4495078,en,NA,"North America",US,"United States",NC,"North Carolina",,,Thurmond,518,America/New_York
4495130,en,NA,"North America",US,"United States",NC,"North Carolina",,,Timberlake,560,America/New_York
4495175,en,NA,"North America",US,"United States",NC,"North Carolina",,,Tobaccoville,518,America/New_York
4495193,en,NA,"North America",US,"United States",NC,"North Carolina",,,Todd,531,America/New_York
4495295,en,NA,"North America",US,"United States",NC,"North Carolina",,,Topton,557,America/New_York
4495558,en,NA,"North America",US,"United States",NC,"North Carolina",,,Traphill,518,America/New_York
4495585,en,NA,"North America",US,"United States",NC,"North Carolina",,,Trenton,545,America/New_York
4495616,en,NA,"North America",US,"United States",NC,"North Carolina",,,Trinity,518,America/New_York
4495710,en,NA,"North America",US,"United States",NC,"North Carolina",,,Troutman,517,America/New_York
4495714,en,NA,"North America",US,"United States",NC,"North Carolina",,,Troy,518,America/New_York
4495749,en,NA,"North America",US,"United States",NC,"North Carolina",,,Tryon,567,America/New_York
4495779,en,NA,"North America",US,"United States",NC,"North Carolina",,,Tuckasegee,567,America/New_York
4495843,en,NA,"North America",US,"United States",NC,"North Carolina",,,Turkey,550,America/New_York
4496271,en,NA,"North America",US,"United States",NC,"North Carolina",,,"Union Mills",567,America/New_York
4496334,en,NA,"North America",US,"United States",NC,"North Carolina",,,University,,America/New_York
4496484,en,NA,"North America",US,"United States",NC,"North Carolina",,,Valdese,517,America/New_York
4496490,en,NA,"North America",US,"United States",NC,"North Carolina",,,Vale,517,America/New_York
